 >TARCYLCAP  cylinder with end-caps: Length= 97.3000 Diameter= 17.6000
     27008 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -49.00000  -0.50000  -0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
    748  69  -1  -7 1 1 1
    749  70  -1  -7 1 1 1
    750  71  -1  -7 1 1 1
    751  72  -1  -7 1 1 1
    752  73  -1  -7 1 1 1
    753  74  -1  -7 1 1 1
    754  75  -1  -7 1 1 1
    755  76  -1  -7 1 1 1
    756  77  -1  -7 1 1 1
    757  78  -1  -7 1 1 1
    758  79  -1  -7 1 1 1
    759  80  -1  -7 1 1 1
    760  81  -1  -7 1 1 1
    761  82  -1  -7 1 1 1
    762  83  -1  -7 1 1 1
    763  84  -1  -7 1 1 1
    764  85  -1  -7 1 1 1
    765  86  -1  -7 1 1 1
    766  87  -1  -7 1 1 1
    767  88  -1  -7 1 1 1
    768  89  -1  -7 1 1 1
    769  90  -1  -7 1 1 1
    770  91  -1  -7 1 1 1
    771  92  -1  -7 1 1 1
    772  93  -1  -7 1 1 1
    773  94  -1  -7 1 1 1
    774  95  -1  -7 1 1 1
    775  96  -1  -7 1 1 1
    776  97  -1  -7 1 1 1
    777   1   0  -7 1 1 1
    778   2   0  -7 1 1 1
    779   3   0  -7 1 1 1
    780   4   0  -7 1 1 1
    781   5   0  -7 1 1 1
    782   6   0  -7 1 1 1
    783   7   0  -7 1 1 1
    784   8   0  -7 1 1 1
    785   9   0  -7 1 1 1
    786  10   0  -7 1 1 1
    787  11   0  -7 1 1 1
    788  12   0  -7 1 1 1
    789  13   0  -7 1 1 1
    790  14   0  -7 1 1 1
    791  15   0  -7 1 1 1
    792  16   0  -7 1 1 1
    793  17   0  -7 1 1 1
    794  18   0  -7 1 1 1
    795  19   0  -7 1 1 1
    796  20   0  -7 1 1 1
    797  21   0  -7 1 1 1
    798  22   0  -7 1 1 1
    799  23   0  -7 1 1 1
    800  24   0  -7 1 1 1
    801  25   0  -7 1 1 1
    802  26   0  -7 1 1 1
    803  27   0  -7 1 1 1
    804  28   0  -7 1 1 1
    805  29   0  -7 1 1 1
    806  30   0  -7 1 1 1
    807  31   0  -7 1 1 1
    808  32   0  -7 1 1 1
    809  33   0  -7 1 1 1
    810  34   0  -7 1 1 1
    811  35   0  -7 1 1 1
    812  36   0  -7 1 1 1
    813  37   0  -7 1 1 1
    814  38   0  -7 1 1 1
    815  39   0  -7 1 1 1
    816  40   0  -7 1 1 1
    817  41   0  -7 1 1 1
    818  42   0  -7 1 1 1
    819  43   0  -7 1 1 1
    820  44   0  -7 1 1 1
    821  45   0  -7 1 1 1
    822  46   0  -7 1 1 1
    823  47   0  -7 1 1 1
    824  48   0  -7 1 1 1
    825  49   0  -7 1 1 1
    826  50   0  -7 1 1 1
    827  51   0  -7 1 1 1
    828  52   0  -7 1 1 1
    829  53   0  -7 1 1 1
    830  54   0  -7 1 1 1
    831  55   0  -7 1 1 1
    832  56   0  -7 1 1 1
    833  57   0  -7 1 1 1
    834  58   0  -7 1 1 1
    835  59   0  -7 1 1 1
    836  60   0  -7 1 1 1
    837  61   0  -7 1 1 1
    838  62   0  -7 1 1 1
    839  63   0  -7 1 1 1
    840  64   0  -7 1 1 1
    841  65   0  -7 1 1 1
    842  66   0  -7 1 1 1
    843  67   0  -7 1 1 1
    844  68   0  -7 1 1 1
    845  69   0  -7 1 1 1
    846  70   0  -7 1 1 1
    847  71   0  -7 1 1 1
    848  72   0  -7 1 1 1
    849  73   0  -7 1 1 1
    850  74   0  -7 1 1 1
    851  75   0  -7 1 1 1
    852  76   0  -7 1 1 1
    853  77   0  -7 1 1 1
    854  78   0  -7 1 1 1
    855  79   0  -7 1 1 1
    856  80   0  -7 1 1 1
    857  81   0  -7 1 1 1
    858  82   0  -7 1 1 1
    859  83   0  -7 1 1 1
    860  84   0  -7 1 1 1
    861  85   0  -7 1 1 1
    862  86   0  -7 1 1 1
    863  87   0  -7 1 1 1
    864  88   0  -7 1 1 1
    865  89   0  -7 1 1 1
    866  90   0  -7 1 1 1
    867  91   0  -7 1 1 1
    868  92   0  -7 1 1 1
    869  93   0  -7 1 1 1
    870  94   0  -7 1 1 1
    871  95   0  -7 1 1 1
    872  96   0  -7 1 1 1
    873  97   0  -7 1 1 1
    874   1   1  -7 1 1 1
    875   2   1  -7 1 1 1
    876   3   1  -7 1 1 1
    877   4   1  -7 1 1 1
    878   5   1  -7 1 1 1
    879   6   1  -7 1 1 1
    880   7   1  -7 1 1 1
    881   8   1  -7 1 1 1
    882   9   1  -7 1 1 1
    883  10   1  -7 1 1 1
    884  11   1  -7 1 1 1
    885  12   1  -7 1 1 1
    886  13   1  -7 1 1 1
    887  14   1  -7 1 1 1
    888  15   1  -7 1 1 1
    889  16   1  -7 1 1 1
    890  17   1  -7 1 1 1
    891  18   1  -7 1 1 1
    892  19   1  -7 1 1 1
    893  20   1  -7 1 1 1
    894  21   1  -7 1 1 1
    895  22   1  -7 1 1 1
    896  23   1  -7 1 1 1
    897  24   1  -7 1 1 1
    898  25   1  -7 1 1 1
    899  26   1  -7 1 1 1
    900  27   1  -7 1 1 1
    901  28   1  -7 1 1 1
    902  29   1  -7 1 1 1
    903  30   1  -7 1 1 1
    904  31   1  -7 1 1 1
    905  32   1  -7 1 1 1
    906  33   1  -7 1 1 1
    907  34   1  -7 1 1 1
    908  35   1  -7 1 1 1
    909  36   1  -7 1 1 1
    910  37   1  -7 1 1 1
    911  38   1  -7 1 1 1
    912  39   1  -7 1 1 1
    913  40   1  -7 1 1 1
    914  41   1  -7 1 1 1
    915  42   1  -7 1 1 1
    916  43   1  -7 1 1 1
    917  44   1  -7 1 1 1
    918  45   1  -7 1 1 1
    919  46   1  -7 1 1 1
    920  47   1  -7 1 1 1
    921  48   1  -7 1 1 1
    922  49   1  -7 1 1 1
    923  50   1  -7 1 1 1
    924  51   1  -7 1 1 1
    925  52   1  -7 1 1 1
    926  53   1  -7 1 1 1
    927  54   1  -7 1 1 1
    928  55   1  -7 1 1 1
    929  56   1  -7 1 1 1
    930  57   1  -7 1 1 1
    931  58   1  -7 1 1 1
    932  59   1  -7 1 1 1
    933  60   1  -7 1 1 1
    934  61   1  -7 1 1 1
    935  62   1  -7 1 1 1
    936  63   1  -7 1 1 1
    937  64   1  -7 1 1 1
    938  65   1  -7 1 1 1
    939  66   1  -7 1 1 1
    940  67   1  -7 1 1 1
    941  68   1  -7 1 1 1
    942  69   1  -7 1 1 1
    943  70   1  -7 1 1 1
    944  71   1  -7 1 1 1
    945  72   1  -7 1 1 1
    946  73   1  -7 1 1 1
    947  74   1  -7 1 1 1
    948  75   1  -7 1 1 1
    949  76   1  -7 1 1 1
    950  77   1  -7 1 1 1
    951  78   1  -7 1 1 1
    952  79   1  -7 1 1 1
    953  80   1  -7 1 1 1
    954  81   1  -7 1 1 1
    955  82   1  -7 1 1 1
    956  83   1  -7 1 1 1
    957  84   1  -7 1 1 1
    958  85   1  -7 1 1 1
    959  86   1  -7 1 1 1
    960  87   1  -7 1 1 1
    961  88   1  -7 1 1 1
    962  89   1  -7 1 1 1
    963  90   1  -7 1 1 1
    964  91   1  -7 1 1 1
    965  92   1  -7 1 1 1
    966  93   1  -7 1 1 1
    967  94   1  -7 1 1 1
    968  95   1  -7 1 1 1
    969  96   1  -7 1 1 1
    970  97   1  -7 1 1 1
    971   1   2  -7 1 1 1
    972   2   2  -7 1 1 1
    973   3   2  -7 1 1 1
    974   4   2  -7 1 1 1
    975   5   2  -7 1 1 1
    976   6   2  -7 1 1 1
    977   7   2  -7 1 1 1
    978   8   2  -7 1 1 1
    979   9   2  -7 1 1 1
    980  10   2  -7 1 1 1
    981  11   2  -7 1 1 1
    982  12   2  -7 1 1 1
    983  13   2  -7 1 1 1
    984  14   2  -7 1 1 1
    985  15   2  -7 1 1 1
    986  16   2  -7 1 1 1
    987  17   2  -7 1 1 1
    988  18   2  -7 1 1 1
    989  19   2  -7 1 1 1
    990  20   2  -7 1 1 1
    991  21   2  -7 1 1 1
    992  22   2  -7 1 1 1
    993  23   2  -7 1 1 1
    994  24   2  -7 1 1 1
    995  25   2  -7 1 1 1
    996  26   2  -7 1 1 1
    997  27   2  -7 1 1 1
    998  28   2  -7 1 1 1
    999  29   2  -7 1 1 1
   1000  30   2  -7 1 1 1
   1001  31   2  -7 1 1 1
   1002  32   2  -7 1 1 1
   1003  33   2  -7 1 1 1
   1004  34   2  -7 1 1 1
   1005  35   2  -7 1 1 1
   1006  36   2  -7 1 1 1
   1007  37   2  -7 1 1 1
   1008  38   2  -7 1 1 1
   1009  39   2  -7 1 1 1
   1010  40   2  -7 1 1 1
   1011  41   2  -7 1 1 1
   1012  42   2  -7 1 1 1
   1013  43   2  -7 1 1 1
   1014  44   2  -7 1 1 1
   1015  45   2  -7 1 1 1
   1016  46   2  -7 1 1 1
   1017  47   2  -7 1 1 1
   1018  48   2  -7 1 1 1
   1019  49   2  -7 1 1 1
   1020  50   2  -7 1 1 1
   1021  51   2  -7 1 1 1
   1022  52   2  -7 1 1 1
   1023  53   2  -7 1 1 1
   1024  54   2  -7 1 1 1
   1025  55   2  -7 1 1 1
   1026  56   2  -7 1 1 1
   1027  57   2  -7 1 1 1
   1028  58   2  -7 1 1 1
   1029  59   2  -7 1 1 1
   1030  60   2  -7 1 1 1
   1031  61   2  -7 1 1 1
   1032  62   2  -7 1 1 1
   1033  63   2  -7 1 1 1
   1034  64   2  -7 1 1 1
   1035  65   2  -7 1 1 1
   1036  66   2  -7 1 1 1
   1037  67   2  -7 1 1 1
   1038  68   2  -7 1 1 1
   1039  69   2  -7 1 1 1
   1040  70   2  -7 1 1 1
   1041  71   2  -7 1 1 1
   1042  72   2  -7 1 1 1
   1043  73   2  -7 1 1 1
   1044  74   2  -7 1 1 1
   1045  75   2  -7 1 1 1
   1046  76   2  -7 1 1 1
   1047  77   2  -7 1 1 1
   1048  78   2  -7 1 1 1
   1049  79   2  -7 1 1 1
   1050  80   2  -7 1 1 1
   1051  81   2  -7 1 1 1
   1052  82   2  -7 1 1 1
   1053  83   2  -7 1 1 1
   1054  84   2  -7 1 1 1
   1055  85   2  -7 1 1 1
   1056  86   2  -7 1 1 1
   1057  87   2  -7 1 1 1
   1058  88   2  -7 1 1 1
   1059  89   2  -7 1 1 1
   1060  90   2  -7 1 1 1
   1061  91   2  -7 1 1 1
   1062  92   2  -7 1 1 1
   1063  93   2  -7 1 1 1
   1064  94   2  -7 1 1 1
   1065  95   2  -7 1 1 1
   1066  96   2  -7 1 1 1
   1067  97   2  -7 1 1 1
   1068   1   3  -7 1 1 1
   1069   2   3  -7 1 1 1
   1070   3   3  -7 1 1 1
   1071   4   3  -7 1 1 1
   1072   5   3  -7 1 1 1
   1073   6   3  -7 1 1 1
   1074   7   3  -7 1 1 1
   1075   8   3  -7 1 1 1
   1076   9   3  -7 1 1 1
   1077  10   3  -7 1 1 1
   1078  11   3  -7 1 1 1
   1079  12   3  -7 1 1 1
   1080  13   3  -7 1 1 1
   1081  14   3  -7 1 1 1
   1082  15   3  -7 1 1 1
   1083  16   3  -7 1 1 1
   1084  17   3  -7 1 1 1
   1085  18   3  -7 1 1 1
   1086  19   3  -7 1 1 1
   1087  20   3  -7 1 1 1
   1088  21   3  -7 1 1 1
   1089  22   3  -7 1 1 1
   1090  23   3  -7 1 1 1
   1091  24   3  -7 1 1 1
   1092  25   3  -7 1 1 1
   1093  26   3  -7 1 1 1
   1094  27   3  -7 1 1 1
   1095  28   3  -7 1 1 1
   1096  29   3  -7 1 1 1
   1097  30   3  -7 1 1 1
   1098  31   3  -7 1 1 1
   1099  32   3  -7 1 1 1
   1100  33   3  -7 1 1 1
   1101  34   3  -7 1 1 1
   1102  35   3  -7 1 1 1
   1103  36   3  -7 1 1 1
   1104  37   3  -7 1 1 1
   1105  38   3  -7 1 1 1
   1106  39   3  -7 1 1 1
   1107  40   3  -7 1 1 1
   1108  41   3  -7 1 1 1
   1109  42   3  -7 1 1 1
   1110  43   3  -7 1 1 1
   1111  44   3  -7 1 1 1
   1112  45   3  -7 1 1 1
   1113  46   3  -7 1 1 1
   1114  47   3  -7 1 1 1
   1115  48   3  -7 1 1 1
   1116  49   3  -7 1 1 1
   1117  50   3  -7 1 1 1
   1118  51   3  -7 1 1 1
   1119  52   3  -7 1 1 1
   1120  53   3  -7 1 1 1
   1121  54   3  -7 1 1 1
   1122  55   3  -7 1 1 1
   1123  56   3  -7 1 1 1
   1124  57   3  -7 1 1 1
   1125  58   3  -7 1 1 1
   1126  59   3  -7 1 1 1
   1127  60   3  -7 1 1 1
   1128  61   3  -7 1 1 1
   1129  62   3  -7 1 1 1
   1130  63   3  -7 1 1 1
   1131  64   3  -7 1 1 1
   1132  65   3  -7 1 1 1
   1133  66   3  -7 1 1 1
   1134  67   3  -7 1 1 1
   1135  68   3  -7 1 1 1
   1136  69   3  -7 1 1 1
   1137  70   3  -7 1 1 1
   1138  71   3  -7 1 1 1
   1139  72   3  -7 1 1 1
   1140  73   3  -7 1 1 1
   1141  74   3  -7 1 1 1
   1142  75   3  -7 1 1 1
   1143  76   3  -7 1 1 1
   1144  77   3  -7 1 1 1
   1145  78   3  -7 1 1 1
   1146  79   3  -7 1 1 1
   1147  80   3  -7 1 1 1
   1148  81   3  -7 1 1 1
   1149  82   3  -7 1 1 1
   1150  83   3  -7 1 1 1
   1151  84   3  -7 1 1 1
   1152  85   3  -7 1 1 1
   1153  86   3  -7 1 1 1
   1154  87   3  -7 1 1 1
   1155  88   3  -7 1 1 1
   1156  89   3  -7 1 1 1
   1157  90   3  -7 1 1 1
   1158  91   3  -7 1 1 1
   1159  92   3  -7 1 1 1
   1160  93   3  -7 1 1 1
   1161  94   3  -7 1 1 1
   1162  95   3  -7 1 1 1
   1163  96   3  -7 1 1 1
   1164  97   3  -7 1 1 1
   1165   1   4  -7 1 1 1
   1166   2   4  -7 1 1 1
   1167   3   4  -7 1 1 1
   1168   4   4  -7 1 1 1
   1169   5   4  -7 1 1 1
   1170   6   4  -7 1 1 1
   1171   7   4  -7 1 1 1
   1172   8   4  -7 1 1 1
   1173   9   4  -7 1 1 1
   1174  10   4  -7 1 1 1
   1175  11   4  -7 1 1 1
   1176  12   4  -7 1 1 1
   1177  13   4  -7 1 1 1
   1178  14   4  -7 1 1 1
   1179  15   4  -7 1 1 1
   1180  16   4  -7 1 1 1
   1181  17   4  -7 1 1 1
   1182  18   4  -7 1 1 1
   1183  19   4  -7 1 1 1
   1184  20   4  -7 1 1 1
   1185  21   4  -7 1 1 1
   1186  22   4  -7 1 1 1
   1187  23   4  -7 1 1 1
   1188  24   4  -7 1 1 1
   1189  25   4  -7 1 1 1
   1190  26   4  -7 1 1 1
   1191  27   4  -7 1 1 1
   1192  28   4  -7 1 1 1
   1193  29   4  -7 1 1 1
   1194  30   4  -7 1 1 1
   1195  31   4  -7 1 1 1
   1196  32   4  -7 1 1 1
   1197  33   4  -7 1 1 1
   1198  34   4  -7 1 1 1
   1199  35   4  -7 1 1 1
   1200  36   4  -7 1 1 1
   1201  37   4  -7 1 1 1
   1202  38   4  -7 1 1 1
   1203  39   4  -7 1 1 1
   1204  40   4  -7 1 1 1
   1205  41   4  -7 1 1 1
   1206  42   4  -7 1 1 1
   1207  43   4  -7 1 1 1
   1208  44   4  -7 1 1 1
   1209  45   4  -7 1 1 1
   1210  46   4  -7 1 1 1
   1211  47   4  -7 1 1 1
   1212  48   4  -7 1 1 1
   1213  49   4  -7 1 1 1
   1214  50   4  -7 1 1 1
   1215  51   4  -7 1 1 1
   1216  52   4  -7 1 1 1
   1217  53   4  -7 1 1 1
   1218  54   4  -7 1 1 1
   1219  55   4  -7 1 1 1
   1220  56   4  -7 1 1 1
   1221  57   4  -7 1 1 1
   1222  58   4  -7 1 1 1
   1223  59   4  -7 1 1 1
   1224  60   4  -7 1 1 1
   1225  61   4  -7 1 1 1
   1226  62   4  -7 1 1 1
   1227  63   4  -7 1 1 1
   1228  64   4  -7 1 1 1
   1229  65   4  -7 1 1 1
   1230  66   4  -7 1 1 1
   1231  67   4  -7 1 1 1
   1232  68   4  -7 1 1 1
   1233  69   4  -7 1 1 1
   1234  70   4  -7 1 1 1
   1235  71   4  -7 1 1 1
   1236  72   4  -7 1 1 1
   1237  73   4  -7 1 1 1
   1238  74   4  -7 1 1 1
   1239  75   4  -7 1 1 1
   1240  76   4  -7 1 1 1
   1241  77   4  -7 1 1 1
   1242  78   4  -7 1 1 1
   1243  79   4  -7 1 1 1
   1244  80   4  -7 1 1 1
   1245  81   4  -7 1 1 1
   1246  82   4  -7 1 1 1
   1247  83   4  -7 1 1 1
   1248  84   4  -7 1 1 1
   1249  85   4  -7 1 1 1
   1250  86   4  -7 1 1 1
   1251  87   4  -7 1 1 1
   1252  88   4  -7 1 1 1
   1253  89   4  -7 1 1 1
   1254  90   4  -7 1 1 1
   1255  91   4  -7 1 1 1
   1256  92   4  -7 1 1 1
   1257  93   4  -7 1 1 1
   1258  94   4  -7 1 1 1
   1259  95   4  -7 1 1 1
   1260  96   4  -7 1 1 1
   1261  97   4  -7 1 1 1
   1262   1   5  -7 1 1 1
   1263   2   5  -7 1 1 1
   1264   3   5  -7 1 1 1
   1265   4   5  -7 1 1 1
   1266   5   5  -7 1 1 1
   1267   6   5  -7 1 1 1
   1268   7   5  -7 1 1 1
   1269   8   5  -7 1 1 1
   1270   9   5  -7 1 1 1
   1271  10   5  -7 1 1 1
   1272  11   5  -7 1 1 1
   1273  12   5  -7 1 1 1
   1274  13   5  -7 1 1 1
   1275  14   5  -7 1 1 1
   1276  15   5  -7 1 1 1
   1277  16   5  -7 1 1 1
   1278  17   5  -7 1 1 1
   1279  18   5  -7 1 1 1
   1280  19   5  -7 1 1 1
   1281  20   5  -7 1 1 1
   1282  21   5  -7 1 1 1
   1283  22   5  -7 1 1 1
   1284  23   5  -7 1 1 1
   1285  24   5  -7 1 1 1
   1286  25   5  -7 1 1 1
   1287  26   5  -7 1 1 1
   1288  27   5  -7 1 1 1
   1289  28   5  -7 1 1 1
   1290  29   5  -7 1 1 1
   1291  30   5  -7 1 1 1
   1292  31   5  -7 1 1 1
   1293  32   5  -7 1 1 1
   1294  33   5  -7 1 1 1
   1295  34   5  -7 1 1 1
   1296  35   5  -7 1 1 1
   1297  36   5  -7 1 1 1
   1298  37   5  -7 1 1 1
   1299  38   5  -7 1 1 1
   1300  39   5  -7 1 1 1
   1301  40   5  -7 1 1 1
   1302  41   5  -7 1 1 1
   1303  42   5  -7 1 1 1
   1304  43   5  -7 1 1 1
   1305  44   5  -7 1 1 1
   1306  45   5  -7 1 1 1
   1307  46   5  -7 1 1 1
   1308  47   5  -7 1 1 1
   1309  48   5  -7 1 1 1
   1310  49   5  -7 1 1 1
   1311  50   5  -7 1 1 1
   1312  51   5  -7 1 1 1
   1313  52   5  -7 1 1 1
   1314  53   5  -7 1 1 1
   1315  54   5  -7 1 1 1
   1316  55   5  -7 1 1 1
   1317  56   5  -7 1 1 1
   1318  57   5  -7 1 1 1
   1319  58   5  -7 1 1 1
   1320  59   5  -7 1 1 1
   1321  60   5  -7 1 1 1
   1322  61   5  -7 1 1 1
   1323  62   5  -7 1 1 1
   1324  63   5  -7 1 1 1
   1325  64   5  -7 1 1 1
   1326  65   5  -7 1 1 1
   1327  66   5  -7 1 1 1
   1328  67   5  -7 1 1 1
   1329  68   5  -7 1 1 1
   1330  69   5  -7 1 1 1
   1331  70   5  -7 1 1 1
   1332  71   5  -7 1 1 1
   1333  72   5  -7 1 1 1
   1334  73   5  -7 1 1 1
   1335  74   5  -7 1 1 1
   1336  75   5  -7 1 1 1
   1337  76   5  -7 1 1 1
   1338  77   5  -7 1 1 1
   1339  78   5  -7 1 1 1
   1340  79   5  -7 1 1 1
   1341  80   5  -7 1 1 1
   1342  81   5  -7 1 1 1
   1343  82   5  -7 1 1 1
   1344  83   5  -7 1 1 1
   1345  84   5  -7 1 1 1
   1346  85   5  -7 1 1 1
   1347  86   5  -7 1 1 1
   1348  87   5  -7 1 1 1
   1349  88   5  -7 1 1 1
   1350  89   5  -7 1 1 1
   1351  90   5  -7 1 1 1
   1352  91   5  -7 1 1 1
   1353  92   5  -7 1 1 1
   1354  93   5  -7 1 1 1
   1355  94   5  -7 1 1 1
   1356  95   5  -7 1 1 1
   1357  96   5  -7 1 1 1
   1358  97   5  -7 1 1 1
   1359   1  -5  -6 1 1 1
   1360   2  -5  -6 1 1 1
   1361   3  -5  -6 1 1 1
   1362   4  -5  -6 1 1 1
   1363   5  -5  -6 1 1 1
   1364   6  -5  -6 1 1 1
   1365   7  -5  -6 1 1 1
   1366   8  -5  -6 1 1 1
   1367   9  -5  -6 1 1 1
   1368  10  -5  -6 1 1 1
   1369  11  -5  -6 1 1 1
   1370  12  -5  -6 1 1 1
   1371  13  -5  -6 1 1 1
   1372  14  -5  -6 1 1 1
   1373  15  -5  -6 1 1 1
   1374  16  -5  -6 1 1 1
   1375  17  -5  -6 1 1 1
   1376  18  -5  -6 1 1 1
   1377  19  -5  -6 1 1 1
   1378  20  -5  -6 1 1 1
   1379  21  -5  -6 1 1 1
   1380  22  -5  -6 1 1 1
   1381  23  -5  -6 1 1 1
   1382  24  -5  -6 1 1 1
   1383  25  -5  -6 1 1 1
   1384  26  -5  -6 1 1 1
   1385  27  -5  -6 1 1 1
   1386  28  -5  -6 1 1 1
   1387  29  -5  -6 1 1 1
   1388  30  -5  -6 1 1 1
   1389  31  -5  -6 1 1 1
   1390  32  -5  -6 1 1 1
   1391  33  -5  -6 1 1 1
   1392  34  -5  -6 1 1 1
   1393  35  -5  -6 1 1 1
   1394  36  -5  -6 1 1 1
   1395  37  -5  -6 1 1 1
   1396  38  -5  -6 1 1 1
   1397  39  -5  -6 1 1 1
   1398  40  -5  -6 1 1 1
   1399  41  -5  -6 1 1 1
   1400  42  -5  -6 1 1 1
   1401  43  -5  -6 1 1 1
   1402  44  -5  -6 1 1 1
   1403  45  -5  -6 1 1 1
   1404  46  -5  -6 1 1 1
   1405  47  -5  -6 1 1 1
   1406  48  -5  -6 1 1 1
   1407  49  -5  -6 1 1 1
   1408  50  -5  -6 1 1 1
   1409  51  -5  -6 1 1 1
   1410  52  -5  -6 1 1 1
   1411  53  -5  -6 1 1 1
   1412  54  -5  -6 1 1 1
   1413  55  -5  -6 1 1 1
   1414  56  -5  -6 1 1 1
   1415  57  -5  -6 1 1 1
   1416  58  -5  -6 1 1 1
   1417  59  -5  -6 1 1 1
   1418  60  -5  -6 1 1 1
   1419  61  -5  -6 1 1 1
   1420  62  -5  -6 1 1 1
   1421  63  -5  -6 1 1 1
   1422  64  -5  -6 1 1 1
   1423  65  -5  -6 1 1 1
   1424  66  -5  -6 1 1 1
   1425  67  -5  -6 1 1 1
   1426  68  -5  -6 1 1 1
   1427  69  -5  -6 1 1 1
   1428  70  -5  -6 1 1 1
   1429  71  -5  -6 1 1 1
   1430  72  -5  -6 1 1 1
   1431  73  -5  -6 1 1 1
   1432  74  -5  -6 1 1 1
   1433  75  -5  -6 1 1 1
   1434  76  -5  -6 1 1 1
   1435  77  -5  -6 1 1 1
   1436  78  -5  -6 1 1 1
   1437  79  -5  -6 1 1 1
   1438  80  -5  -6 1 1 1
   1439  81  -5  -6 1 1 1
   1440  82  -5  -6 1 1 1
   1441  83  -5  -6 1 1 1
   1442  84  -5  -6 1 1 1
   1443  85  -5  -6 1 1 1
   1444  86  -5  -6 1 1 1
   1445  87  -5  -6 1 1 1
   1446  88  -5  -6 1 1 1
   1447  89  -5  -6 1 1 1
   1448  90  -5  -6 1 1 1
   1449  91  -5  -6 1 1 1
   1450  92  -5  -6 1 1 1
   1451  93  -5  -6 1 1 1
   1452  94  -5  -6 1 1 1
   1453  95  -5  -6 1 1 1
   1454  96  -5  -6 1 1 1
   1455  97  -5  -6 1 1 1
   1456   1  -4  -6 1 1 1
   1457   2  -4  -6 1 1 1
   1458   3  -4  -6 1 1 1
   1459   4  -4  -6 1 1 1
   1460   5  -4  -6 1 1 1
   1461   6  -4  -6 1 1 1
   1462   7  -4  -6 1 1 1
   1463   8  -4  -6 1 1 1
   1464   9  -4  -6 1 1 1
   1465  10  -4  -6 1 1 1
   1466  11  -4  -6 1 1 1
   1467  12  -4  -6 1 1 1
   1468  13  -4  -6 1 1 1
   1469  14  -4  -6 1 1 1
   1470  15  -4  -6 1 1 1
   1471  16  -4  -6 1 1 1
   1472  17  -4  -6 1 1 1
   1473  18  -4  -6 1 1 1
   1474  19  -4  -6 1 1 1
   1475  20  -4  -6 1 1 1
   1476  21  -4  -6 1 1 1
   1477  22  -4  -6 1 1 1
   1478  23  -4  -6 1 1 1
   1479  24  -4  -6 1 1 1
   1480  25  -4  -6 1 1 1
   1481  26  -4  -6 1 1 1
   1482  27  -4  -6 1 1 1
   1483  28  -4  -6 1 1 1
   1484  29  -4  -6 1 1 1
   1485  30  -4  -6 1 1 1
   1486  31  -4  -6 1 1 1
   1487  32  -4  -6 1 1 1
   1488  33  -4  -6 1 1 1
   1489  34  -4  -6 1 1 1
   1490  35  -4  -6 1 1 1
   1491  36  -4  -6 1 1 1
   1492  37  -4  -6 1 1 1
   1493  38  -4  -6 1 1 1
   1494  39  -4  -6 1 1 1
   1495  40  -4  -6 1 1 1
   1496  41  -4  -6 1 1 1
   1497  42  -4  -6 1 1 1
   1498  43  -4  -6 1 1 1
   1499  44  -4  -6 1 1 1
   1500  45  -4  -6 1 1 1
   1501  46  -4  -6 1 1 1
   1502  47  -4  -6 1 1 1
   1503  48  -4  -6 1 1 1
   1504  49  -4  -6 1 1 1
   1505  50  -4  -6 1 1 1
   1506  51  -4  -6 1 1 1
   1507  52  -4  -6 1 1 1
   1508  53  -4  -6 1 1 1
   1509  54  -4  -6 1 1 1
   1510  55  -4  -6 1 1 1
   1511  56  -4  -6 1 1 1
   1512  57  -4  -6 1 1 1
   1513  58  -4  -6 1 1 1
   1514  59  -4  -6 1 1 1
   1515  60  -4  -6 1 1 1
   1516  61  -4  -6 1 1 1
   1517  62  -4  -6 1 1 1
   1518  63  -4  -6 1 1 1
   1519  64  -4  -6 1 1 1
   1520  65  -4  -6 1 1 1
   1521  66  -4  -6 1 1 1
   1522  67  -4  -6 1 1 1
   1523  68  -4  -6 1 1 1
   1524  69  -4  -6 1 1 1
   1525  70  -4  -6 1 1 1
   1526  71  -4  -6 1 1 1
   1527  72  -4  -6 1 1 1
   1528  73  -4  -6 1 1 1
   1529  74  -4  -6 1 1 1
   1530  75  -4  -6 1 1 1
   1531  76  -4  -6 1 1 1
   1532  77  -4  -6 1 1 1
   1533  78  -4  -6 1 1 1
   1534  79  -4  -6 1 1 1
   1535  80  -4  -6 1 1 1
   1536  81  -4  -6 1 1 1
   1537  82  -4  -6 1 1 1
   1538  83  -4  -6 1 1 1
   1539  84  -4  -6 1 1 1
   1540  85  -4  -6 1 1 1
   1541  86  -4  -6 1 1 1
   1542  87  -4  -6 1 1 1
   1543  88  -4  -6 1 1 1
   1544  89  -4  -6 1 1 1
   1545  90  -4  -6 1 1 1
   1546  91  -4  -6 1 1 1
   1547  92  -4  -6 1 1 1
   1548  93  -4  -6 1 1 1
   1549  94  -4  -6 1 1 1
   1550  95  -4  -6 1 1 1
   1551  96  -4  -6 1 1 1
   1552  97  -4  -6 1 1 1
   1553   1  -3  -6 1 1 1
   1554   2  -3  -6 1 1 1
   1555   3  -3  -6 1 1 1
   1556   4  -3  -6 1 1 1
   1557   5  -3  -6 1 1 1
   1558   6  -3  -6 1 1 1
