 >TARCYLCAP  cylinder with end-caps: Length= 50.0000 Diameter= 14.0000
      9272 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -25.50000  -0.50000  -0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
   2543  43  -6  -1 1 1 1
   2544  44  -6  -1 1 1 1
   2545  45  -6  -1 1 1 1
   2546  46  -6  -1 1 1 1
   2547  47  -6  -1 1 1 1
   2548  48  -6  -1 1 1 1
   2549  49  -6  -1 1 1 1
   2550  50  -6  -1 1 1 1
   2551   1  -5  -1 1 1 1
   2552   2  -5  -1 1 1 1
   2553   3  -5  -1 1 1 1
   2554   4  -5  -1 1 1 1
   2555   5  -5  -1 1 1 1
   2556   6  -5  -1 1 1 1
   2557   7  -5  -1 1 1 1
   2558   8  -5  -1 1 1 1
   2559   9  -5  -1 1 1 1
   2560  10  -5  -1 1 1 1
   2561  11  -5  -1 1 1 1
   2562  12  -5  -1 1 1 1
   2563  13  -5  -1 1 1 1
   2564  14  -5  -1 1 1 1
   2565  15  -5  -1 1 1 1
   2566  16  -5  -1 1 1 1
   2567  17  -5  -1 1 1 1
   2568  18  -5  -1 1 1 1
   2569  19  -5  -1 1 1 1
   2570  20  -5  -1 1 1 1
   2571  21  -5  -1 1 1 1
   2572  22  -5  -1 1 1 1
   2573  23  -5  -1 1 1 1
   2574  24  -5  -1 1 1 1
   2575  25  -5  -1 1 1 1
   2576  26  -5  -1 1 1 1
   2577  27  -5  -1 1 1 1
   2578  28  -5  -1 1 1 1
   2579  29  -5  -1 1 1 1
   2580  30  -5  -1 1 1 1
   2581  31  -5  -1 1 1 1
   2582  32  -5  -1 1 1 1
   2583  33  -5  -1 1 1 1
   2584  34  -5  -1 1 1 1
   2585  35  -5  -1 1 1 1
   2586  36  -5  -1 1 1 1
   2587  37  -5  -1 1 1 1
   2588  38  -5  -1 1 1 1
   2589  39  -5  -1 1 1 1
   2590  40  -5  -1 1 1 1
   2591  41  -5  -1 1 1 1
   2592  42  -5  -1 1 1 1
   2593  43  -5  -1 1 1 1
   2594  44  -5  -1 1 1 1
   2595  45  -5  -1 1 1 1
   2596  46  -5  -1 1 1 1
   2597  47  -5  -1 1 1 1
   2598  48  -5  -1 1 1 1
   2599  49  -5  -1 1 1 1
   2600  50  -5  -1 1 1 1
   2601   1  -4  -1 1 1 1
   2602   2  -4  -1 1 1 1
   2603   3  -4  -1 1 1 1
   2604   4  -4  -1 1 1 1
   2605   5  -4  -1 1 1 1
   2606   6  -4  -1 1 1 1
   2607   7  -4  -1 1 1 1
   2608   8  -4  -1 1 1 1
   2609   9  -4  -1 1 1 1
   2610  10  -4  -1 1 1 1
   2611  11  -4  -1 1 1 1
   2612  12  -4  -1 1 1 1
   2613  13  -4  -1 1 1 1
   2614  14  -4  -1 1 1 1
   2615  15  -4  -1 1 1 1
   2616  16  -4  -1 1 1 1
   2617  17  -4  -1 1 1 1
   2618  18  -4  -1 1 1 1
   2619  19  -4  -1 1 1 1
   2620  20  -4  -1 1 1 1
   2621  21  -4  -1 1 1 1
   2622  22  -4  -1 1 1 1
   2623  23  -4  -1 1 1 1
   2624  24  -4  -1 1 1 1
   2625  25  -4  -1 1 1 1
   2626  26  -4  -1 1 1 1
   2627  27  -4  -1 1 1 1
   2628  28  -4  -1 1 1 1
   2629  29  -4  -1 1 1 1
   2630  30  -4  -1 1 1 1
   2631  31  -4  -1 1 1 1
   2632  32  -4  -1 1 1 1
   2633  33  -4  -1 1 1 1
   2634  34  -4  -1 1 1 1
   2635  35  -4  -1 1 1 1
   2636  36  -4  -1 1 1 1
   2637  37  -4  -1 1 1 1
   2638  38  -4  -1 1 1 1
   2639  39  -4  -1 1 1 1
   2640  40  -4  -1 1 1 1
   2641  41  -4  -1 1 1 1
   2642  42  -4  -1 1 1 1
   2643  43  -4  -1 1 1 1
   2644  44  -4  -1 1 1 1
   2645  45  -4  -1 1 1 1
   2646  46  -4  -1 1 1 1
   2647  47  -4  -1 1 1 1
   2648  48  -4  -1 1 1 1
   2649  49  -4  -1 1 1 1
   2650  50  -4  -1 1 1 1
   2651   1  -3  -1 1 1 1
   2652   2  -3  -1 1 1 1
   2653   3  -3  -1 1 1 1
   2654   4  -3  -1 1 1 1
   2655   5  -3  -1 1 1 1
   2656   6  -3  -1 1 1 1
   2657   7  -3  -1 1 1 1
   2658   8  -3  -1 1 1 1
   2659   9  -3  -1 1 1 1
   2660  10  -3  -1 1 1 1
   2661  11  -3  -1 1 1 1
   2662  12  -3  -1 1 1 1
   2663  13  -3  -1 1 1 1
   2664  14  -3  -1 1 1 1
   2665  15  -3  -1 1 1 1
   2666  16  -3  -1 1 1 1
   2667  17  -3  -1 1 1 1
   2668  18  -3  -1 1 1 1
   2669  19  -3  -1 1 1 1
   2670  20  -3  -1 1 1 1
   2671  21  -3  -1 1 1 1
   2672  22  -3  -1 1 1 1
   2673  23  -3  -1 1 1 1
   2674  24  -3  -1 1 1 1
   2675  25  -3  -1 1 1 1
   2676  26  -3  -1 1 1 1
   2677  27  -3  -1 1 1 1
   2678  28  -3  -1 1 1 1
   2679  29  -3  -1 1 1 1
   2680  30  -3  -1 1 1 1
   2681  31  -3  -1 1 1 1
   2682  32  -3  -1 1 1 1
   2683  33  -3  -1 1 1 1
   2684  34  -3  -1 1 1 1
   2685  35  -3  -1 1 1 1
   2686  36  -3  -1 1 1 1
   2687  37  -3  -1 1 1 1
   2688  38  -3  -1 1 1 1
   2689  39  -3  -1 1 1 1
   2690  40  -3  -1 1 1 1
   2691  41  -3  -1 1 1 1
   2692  42  -3  -1 1 1 1
   2693  43  -3  -1 1 1 1
   2694  44  -3  -1 1 1 1
   2695  45  -3  -1 1 1 1
   2696  46  -3  -1 1 1 1
   2697  47  -3  -1 1 1 1
   2698  48  -3  -1 1 1 1
   2699  49  -3  -1 1 1 1
   2700  50  -3  -1 1 1 1
   2701   1  -2  -1 1 1 1
   2702   2  -2  -1 1 1 1
   2703   3  -2  -1 1 1 1
   2704   4  -2  -1 1 1 1
   2705   5  -2  -1 1 1 1
   2706   6  -2  -1 1 1 1
   2707   7  -2  -1 1 1 1
   2708   8  -2  -1 1 1 1
   2709   9  -2  -1 1 1 1
   2710  10  -2  -1 1 1 1
   2711  11  -2  -1 1 1 1
   2712  12  -2  -1 1 1 1
   2713  13  -2  -1 1 1 1
   2714  14  -2  -1 1 1 1
   2715  15  -2  -1 1 1 1
   2716  16  -2  -1 1 1 1
   2717  17  -2  -1 1 1 1
   2718  18  -2  -1 1 1 1
   2719  19  -2  -1 1 1 1
   2720  20  -2  -1 1 1 1
   2721  21  -2  -1 1 1 1
   2722  22  -2  -1 1 1 1
   2723  23  -2  -1 1 1 1
   2724  24  -2  -1 1 1 1
   2725  25  -2  -1 1 1 1
   2726  26  -2  -1 1 1 1
   2727  27  -2  -1 1 1 1
   2728  28  -2  -1 1 1 1
   2729  29  -2  -1 1 1 1
   2730  30  -2  -1 1 1 1
   2731  31  -2  -1 1 1 1
   2732  32  -2  -1 1 1 1
   2733  33  -2  -1 1 1 1
   2734  34  -2  -1 1 1 1
   2735  35  -2  -1 1 1 1
   2736  36  -2  -1 1 1 1
   2737  37  -2  -1 1 1 1
   2738  38  -2  -1 1 1 1
   2739  39  -2  -1 1 1 1
   2740  40  -2  -1 1 1 1
   2741  41  -2  -1 1 1 1
   2742  42  -2  -1 1 1 1
   2743  43  -2  -1 1 1 1
   2744  44  -2  -1 1 1 1
   2745  45  -2  -1 1 1 1
   2746  46  -2  -1 1 1 1
   2747  47  -2  -1 1 1 1
   2748  48  -2  -1 1 1 1
   2749  49  -2  -1 1 1 1
   2750  50  -2  -1 1 1 1
   2751   1  -1  -1 1 1 1
   2752   2  -1  -1 1 1 1
   2753   3  -1  -1 1 1 1
   2754   4  -1  -1 1 1 1
   2755   5  -1  -1 1 1 1
   2756   6  -1  -1 1 1 1
   2757   7  -1  -1 1 1 1
   2758   8  -1  -1 1 1 1
   2759   9  -1  -1 1 1 1
   2760  10  -1  -1 1 1 1
   2761  11  -1  -1 1 1 1
   2762  12  -1  -1 1 1 1
   2763  13  -1  -1 1 1 1
   2764  14  -1  -1 1 1 1
   2765  15  -1  -1 1 1 1
   2766  16  -1  -1 1 1 1
   2767  17  -1  -1 1 1 1
   2768  18  -1  -1 1 1 1
   2769  19  -1  -1 1 1 1
   2770  20  -1  -1 1 1 1
   2771  21  -1  -1 1 1 1
   2772  22  -1  -1 1 1 1
   2773  23  -1  -1 1 1 1
   2774  24  -1  -1 1 1 1
   2775  25  -1  -1 1 1 1
   2776  26  -1  -1 1 1 1
   2777  27  -1  -1 1 1 1
   2778  28  -1  -1 1 1 1
   2779  29  -1  -1 1 1 1
   2780  30  -1  -1 1 1 1
   2781  31  -1  -1 1 1 1
   2782  32  -1  -1 1 1 1
   2783  33  -1  -1 1 1 1
   2784  34  -1  -1 1 1 1
   2785  35  -1  -1 1 1 1
   2786  36  -1  -1 1 1 1
   2787  37  -1  -1 1 1 1
   2788  38  -1  -1 1 1 1
   2789  39  -1  -1 1 1 1
   2790  40  -1  -1 1 1 1
   2791  41  -1  -1 1 1 1
   2792  42  -1  -1 1 1 1
   2793  43  -1  -1 1 1 1
   2794  44  -1  -1 1 1 1
   2795  45  -1  -1 1 1 1
   2796  46  -1  -1 1 1 1
   2797  47  -1  -1 1 1 1
   2798  48  -1  -1 1 1 1
   2799  49  -1  -1 1 1 1
   2800  50  -1  -1 1 1 1
   2801   1   0  -1 1 1 1
   2802   2   0  -1 1 1 1
   2803   3   0  -1 1 1 1
   2804   4   0  -1 1 1 1
   2805   5   0  -1 1 1 1
   2806   6   0  -1 1 1 1
   2807   7   0  -1 1 1 1
   2808   8   0  -1 1 1 1
   2809   9   0  -1 1 1 1
   2810  10   0  -1 1 1 1
   2811  11   0  -1 1 1 1
   2812  12   0  -1 1 1 1
   2813  13   0  -1 1 1 1
   2814  14   0  -1 1 1 1
   2815  15   0  -1 1 1 1
   2816  16   0  -1 1 1 1
   2817  17   0  -1 1 1 1
   2818  18   0  -1 1 1 1
   2819  19   0  -1 1 1 1
   2820  20   0  -1 1 1 1
   2821  21   0  -1 1 1 1
   2822  22   0  -1 1 1 1
   2823  23   0  -1 1 1 1
   2824  24   0  -1 1 1 1
   2825  25   0  -1 1 1 1
   2826  26   0  -1 1 1 1
   2827  27   0  -1 1 1 1
   2828  28   0  -1 1 1 1
   2829  29   0  -1 1 1 1
   2830  30   0  -1 1 1 1
   2831  31   0  -1 1 1 1
   2832  32   0  -1 1 1 1
   2833  33   0  -1 1 1 1
   2834  34   0  -1 1 1 1
   2835  35   0  -1 1 1 1
   2836  36   0  -1 1 1 1
   2837  37   0  -1 1 1 1
   2838  38   0  -1 1 1 1
   2839  39   0  -1 1 1 1
   2840  40   0  -1 1 1 1
   2841  41   0  -1 1 1 1
   2842  42   0  -1 1 1 1
   2843  43   0  -1 1 1 1
   2844  44   0  -1 1 1 1
   2845  45   0  -1 1 1 1
   2846  46   0  -1 1 1 1
   2847  47   0  -1 1 1 1
   2848  48   0  -1 1 1 1
   2849  49   0  -1 1 1 1
   2850  50   0  -1 1 1 1
   2851   1   1  -1 1 1 1
   2852   2   1  -1 1 1 1
   2853   3   1  -1 1 1 1
   2854   4   1  -1 1 1 1
   2855   5   1  -1 1 1 1
   2856   6   1  -1 1 1 1
   2857   7   1  -1 1 1 1
   2858   8   1  -1 1 1 1
   2859   9   1  -1 1 1 1
   2860  10   1  -1 1 1 1
   2861  11   1  -1 1 1 1
   2862  12   1  -1 1 1 1
   2863  13   1  -1 1 1 1
   2864  14   1  -1 1 1 1
   2865  15   1  -1 1 1 1
   2866  16   1  -1 1 1 1
   2867  17   1  -1 1 1 1
   2868  18   1  -1 1 1 1
   2869  19   1  -1 1 1 1
   2870  20   1  -1 1 1 1
   2871  21   1  -1 1 1 1
   2872  22   1  -1 1 1 1
   2873  23   1  -1 1 1 1
   2874  24   1  -1 1 1 1
   2875  25   1  -1 1 1 1
   2876  26   1  -1 1 1 1
   2877  27   1  -1 1 1 1
   2878  28   1  -1 1 1 1
   2879  29   1  -1 1 1 1
   2880  30   1  -1 1 1 1
   2881  31   1  -1 1 1 1
   2882  32   1  -1 1 1 1
   2883  33   1  -1 1 1 1
   2884  34   1  -1 1 1 1
   2885  35   1  -1 1 1 1
   2886  36   1  -1 1 1 1
   2887  37   1  -1 1 1 1
   2888  38   1  -1 1 1 1
   2889  39   1  -1 1 1 1
   2890  40   1  -1 1 1 1
   2891  41   1  -1 1 1 1
   2892  42   1  -1 1 1 1
   2893  43   1  -1 1 1 1
   2894  44   1  -1 1 1 1
   2895  45   1  -1 1 1 1
   2896  46   1  -1 1 1 1
   2897  47   1  -1 1 1 1
   2898  48   1  -1 1 1 1
   2899  49   1  -1 1 1 1
   2900  50   1  -1 1 1 1
   2901   1   2  -1 1 1 1
   2902   2   2  -1 1 1 1
   2903   3   2  -1 1 1 1
   2904   4   2  -1 1 1 1
   2905   5   2  -1 1 1 1
   2906   6   2  -1 1 1 1
   2907   7   2  -1 1 1 1
   2908   8   2  -1 1 1 1
   2909   9   2  -1 1 1 1
   2910  10   2  -1 1 1 1
   2911  11   2  -1 1 1 1
   2912  12   2  -1 1 1 1
   2913  13   2  -1 1 1 1
   2914  14   2  -1 1 1 1
   2915  15   2  -1 1 1 1
   2916  16   2  -1 1 1 1
   2917  17   2  -1 1 1 1
   2918  18   2  -1 1 1 1
   2919  19   2  -1 1 1 1
   2920  20   2  -1 1 1 1
   2921  21   2  -1 1 1 1
   2922  22   2  -1 1 1 1
   2923  23   2  -1 1 1 1
   2924  24   2  -1 1 1 1
   2925  25   2  -1 1 1 1
   2926  26   2  -1 1 1 1
   2927  27   2  -1 1 1 1
   2928  28   2  -1 1 1 1
   2929  29   2  -1 1 1 1
   2930  30   2  -1 1 1 1
   2931  31   2  -1 1 1 1
   2932  32   2  -1 1 1 1
   2933  33   2  -1 1 1 1
   2934  34   2  -1 1 1 1
   2935  35   2  -1 1 1 1
   2936  36   2  -1 1 1 1
   2937  37   2  -1 1 1 1
   2938  38   2  -1 1 1 1
   2939  39   2  -1 1 1 1
   2940  40   2  -1 1 1 1
   2941  41   2  -1 1 1 1
   2942  42   2  -1 1 1 1
   2943  43   2  -1 1 1 1
   2944  44   2  -1 1 1 1
   2945  45   2  -1 1 1 1
   2946  46   2  -1 1 1 1
   2947  47   2  -1 1 1 1
   2948  48   2  -1 1 1 1
   2949  49   2  -1 1 1 1
   2950  50   2  -1 1 1 1
   2951   1   3  -1 1 1 1
   2952   2   3  -1 1 1 1
   2953   3   3  -1 1 1 1
   2954   4   3  -1 1 1 1
   2955   5   3  -1 1 1 1
   2956   6   3  -1 1 1 1
   2957   7   3  -1 1 1 1
   2958   8   3  -1 1 1 1
   2959   9   3  -1 1 1 1
   2960  10   3  -1 1 1 1
   2961  11   3  -1 1 1 1
   2962  12   3  -1 1 1 1
   2963  13   3  -1 1 1 1
   2964  14   3  -1 1 1 1
   2965  15   3  -1 1 1 1
   2966  16   3  -1 1 1 1
   2967  17   3  -1 1 1 1
   2968  18   3  -1 1 1 1
   2969  19   3  -1 1 1 1
   2970  20   3  -1 1 1 1
   2971  21   3  -1 1 1 1
   2972  22   3  -1 1 1 1
   2973  23   3  -1 1 1 1
   2974  24   3  -1 1 1 1
   2975  25   3  -1 1 1 1
   2976  26   3  -1 1 1 1
   2977  27   3  -1 1 1 1
   2978  28   3  -1 1 1 1
   2979  29   3  -1 1 1 1
   2980  30   3  -1 1 1 1
   2981  31   3  -1 1 1 1
   2982  32   3  -1 1 1 1
   2983  33   3  -1 1 1 1
   2984  34   3  -1 1 1 1
   2985  35   3  -1 1 1 1
   2986  36   3  -1 1 1 1
   2987  37   3  -1 1 1 1
   2988  38   3  -1 1 1 1
   2989  39   3  -1 1 1 1
   2990  40   3  -1 1 1 1
   2991  41   3  -1 1 1 1
   2992  42   3  -1 1 1 1
   2993  43   3  -1 1 1 1
   2994  44   3  -1 1 1 1
   2995  45   3  -1 1 1 1
   2996  46   3  -1 1 1 1
   2997  47   3  -1 1 1 1
   2998  48   3  -1 1 1 1
   2999  49   3  -1 1 1 1
   3000  50   3  -1 1 1 1
   3001   1   4  -1 1 1 1
   3002   2   4  -1 1 1 1
   3003   3   4  -1 1 1 1
   3004   4   4  -1 1 1 1
   3005   5   4  -1 1 1 1
   3006   6   4  -1 1 1 1
   3007   7   4  -1 1 1 1
   3008   8   4  -1 1 1 1
   3009   9   4  -1 1 1 1
   3010  10   4  -1 1 1 1
   3011  11   4  -1 1 1 1
   3012  12   4  -1 1 1 1
   3013  13   4  -1 1 1 1
   3014  14   4  -1 1 1 1
   3015  15   4  -1 1 1 1
   3016  16   4  -1 1 1 1
   3017  17   4  -1 1 1 1
   3018  18   4  -1 1 1 1
   3019  19   4  -1 1 1 1
   3020  20   4  -1 1 1 1
   3021  21   4  -1 1 1 1
   3022  22   4  -1 1 1 1
   3023  23   4  -1 1 1 1
   3024  24   4  -1 1 1 1
   3025  25   4  -1 1 1 1
   3026  26   4  -1 1 1 1
   3027  27   4  -1 1 1 1
   3028  28   4  -1 1 1 1
   3029  29   4  -1 1 1 1
   3030  30   4  -1 1 1 1
   3031  31   4  -1 1 1 1
   3032  32   4  -1 1 1 1
   3033  33   4  -1 1 1 1
   3034  34   4  -1 1 1 1
   3035  35   4  -1 1 1 1
   3036  36   4  -1 1 1 1
   3037  37   4  -1 1 1 1
   3038  38   4  -1 1 1 1
   3039  39   4  -1 1 1 1
   3040  40   4  -1 1 1 1
   3041  41   4  -1 1 1 1
   3042  42   4  -1 1 1 1
   3043  43   4  -1 1 1 1
   3044  44   4  -1 1 1 1
   3045  45   4  -1 1 1 1
   3046  46   4  -1 1 1 1
   3047  47   4  -1 1 1 1
   3048  48   4  -1 1 1 1
   3049  49   4  -1 1 1 1
   3050  50   4  -1 1 1 1
   3051   1   5  -1 1 1 1
   3052   2   5  -1 1 1 1
   3053   3   5  -1 1 1 1
   3054   4   5  -1 1 1 1
   3055   5   5  -1 1 1 1
   3056   6   5  -1 1 1 1
   3057   7   5  -1 1 1 1
   3058   8   5  -1 1 1 1
   3059   9   5  -1 1 1 1
   3060  10   5  -1 1 1 1
   3061  11   5  -1 1 1 1
   3062  12   5  -1 1 1 1
   3063  13   5  -1 1 1 1
   3064  14   5  -1 1 1 1
   3065  15   5  -1 1 1 1
   3066  16   5  -1 1 1 1
   3067  17   5  -1 1 1 1
   3068  18   5  -1 1 1 1
   3069  19   5  -1 1 1 1
   3070  20   5  -1 1 1 1
   3071  21   5  -1 1 1 1
   3072  22   5  -1 1 1 1
   3073  23   5  -1 1 1 1
   3074  24   5  -1 1 1 1
   3075  25   5  -1 1 1 1
   3076  26   5  -1 1 1 1
   3077  27   5  -1 1 1 1
   3078  28   5  -1 1 1 1
   3079  29   5  -1 1 1 1
   3080  30   5  -1 1 1 1
   3081  31   5  -1 1 1 1
   3082  32   5  -1 1 1 1
   3083  33   5  -1 1 1 1
   3084  34   5  -1 1 1 1
   3085  35   5  -1 1 1 1
   3086  36   5  -1 1 1 1
   3087  37   5  -1 1 1 1
   3088  38   5  -1 1 1 1
   3089  39   5  -1 1 1 1
   3090  40   5  -1 1 1 1
   3091  41   5  -1 1 1 1
   3092  42   5  -1 1 1 1
   3093  43   5  -1 1 1 1
   3094  44   5  -1 1 1 1
   3095  45   5  -1 1 1 1
   3096  46   5  -1 1 1 1
   3097  47   5  -1 1 1 1
   3098  48   5  -1 1 1 1
   3099  49   5  -1 1 1 1
   3100  50   5  -1 1 1 1
   3101   1   6  -1 1 1 1
   3102   2   6  -1 1 1 1
   3103   3   6  -1 1 1 1
   3104   4   6  -1 1 1 1
   3105   5   6  -1 1 1 1
   3106   6   6  -1 1 1 1
   3107   7   6  -1 1 1 1
   3108   8   6  -1 1 1 1
   3109   9   6  -1 1 1 1
   3110  10   6  -1 1 1 1
   3111  11   6  -1 1 1 1
   3112  12   6  -1 1 1 1
   3113  13   6  -1 1 1 1
   3114  14   6  -1 1 1 1
   3115  15   6  -1 1 1 1
   3116  16   6  -1 1 1 1
   3117  17   6  -1 1 1 1
   3118  18   6  -1 1 1 1
   3119  19   6  -1 1 1 1
   3120  20   6  -1 1 1 1
   3121  21   6  -1 1 1 1
   3122  22   6  -1 1 1 1
   3123  23   6  -1 1 1 1
   3124  24   6  -1 1 1 1
   3125  25   6  -1 1 1 1
   3126  26   6  -1 1 1 1
   3127  27   6  -1 1 1 1
   3128  28   6  -1 1 1 1
   3129  29   6  -1 1 1 1
   3130  30   6  -1 1 1 1
   3131  31   6  -1 1 1 1
   3132  32   6  -1 1 1 1
   3133  33   6  -1 1 1 1
   3134  34   6  -1 1 1 1
   3135  35   6  -1 1 1 1
   3136  36   6  -1 1 1 1
   3137  37   6  -1 1 1 1
   3138  38   6  -1 1 1 1
   3139  39   6  -1 1 1 1
   3140  40   6  -1 1 1 1
   3141  41   6  -1 1 1 1
   3142  42   6  -1 1 1 1
   3143  43   6  -1 1 1 1
   3144  44   6  -1 1 1 1
   3145  45   6  -1 1 1 1
   3146  46   6  -1 1 1 1
   3147  47   6  -1 1 1 1
   3148  48   6  -1 1 1 1
   3149  49   6  -1 1 1 1
   3150  50   6  -1 1 1 1
   3151   1   7  -1 1 1 1
   3152   2   7  -1 1 1 1
   3153   3   7  -1 1 1 1
   3154   4   7  -1 1 1 1
   3155   5   7  -1 1 1 1
   3156   6   7  -1 1 1 1
   3157   7   7  -1 1 1 1
   3158   8   7  -1 1 1 1
   3159   9   7  -1 1 1 1
   3160  10   7  -1 1 1 1
   3161  11   7  -1 1 1 1
   3162  12   7  -1 1 1 1
   3163  13   7  -1 1 1 1
   3164  14   7  -1 1 1 1
   3165  15   7  -1 1 1 1
   3166  16   7  -1 1 1 1
   3167  17   7  -1 1 1 1
   3168  18   7  -1 1 1 1
   3169  19   7  -1 1 1 1
   3170  20   7  -1 1 1 1
   3171  21   7  -1 1 1 1
   3172  22   7  -1 1 1 1
   3173  23   7  -1 1 1 1
   3174  24   7  -1 1 1 1
   3175  25   7  -1 1 1 1
   3176  26   7  -1 1 1 1
   3177  27   7  -1 1 1 1
   3178  28   7  -1 1 1 1
   3179  29   7  -1 1 1 1
   3180  30   7  -1 1 1 1
   3181  31   7  -1 1 1 1
   3182  32   7  -1 1 1 1
   3183  33   7  -1 1 1 1
   3184  34   7  -1 1 1 1
   3185  35   7  -1 1 1 1
   3186  36   7  -1 1 1 1
   3187  37   7  -1 1 1 1
   3188  38   7  -1 1 1 1
   3189  39   7  -1 1 1 1
   3190  40   7  -1 1 1 1
   3191  41   7  -1 1 1 1
   3192  42   7  -1 1 1 1
   3193  43   7  -1 1 1 1
   3194  44   7  -1 1 1 1
   3195  45   7  -1 1 1 1
   3196  46   7  -1 1 1 1
   3197  47   7  -1 1 1 1
   3198  48   7  -1 1 1 1
   3199  49   7  -1 1 1 1
   3200  50   7  -1 1 1 1
   3201   1  -6   0 1 1 1
   3202   2  -6   0 1 1 1
   3203   3  -6   0 1 1 1
   3204   4  -6   0 1 1 1
   3205   5  -6   0 1 1 1
   3206   6  -6   0 1 1 1
   3207   7  -6   0 1 1 1
   3208   8  -6   0 1 1 1
   3209   9  -6   0 1 1 1
   3210  10  -6   0 1 1 1
   3211  11  -6   0 1 1 1
   3212  12  -6   0 1 1 1
   3213  13  -6   0 1 1 1
   3214  14  -6   0 1 1 1
   3215  15  -6   0 1 1 1
   3216  16  -6   0 1 1 1
   3217  17  -6   0 1 1 1
   3218  18  -6   0 1 1 1
   3219  19  -6   0 1 1 1
   3220  20  -6   0 1 1 1
   3221  21  -6   0 1 1 1
   3222  22  -6   0 1 1 1
   3223  23  -6   0 1 1 1
   3224  24  -6   0 1 1 1
   3225  25  -6   0 1 1 1
   3226  26  -6   0 1 1 1
   3227  27  -6   0 1 1 1
   3228  28  -6   0 1 1 1
   3229  29  -6   0 1 1 1
   3230  30  -6   0 1 1 1
   3231  31  -6   0 1 1 1
   3232  32  -6   0 1 1 1
   3233  33  -6   0 1 1 1
   3234  34  -6   0 1 1 1
   3235  35  -6   0 1 1 1
   3236  36  -6   0 1 1 1
   3237  37  -6   0 1 1 1
   3238  38  -6   0 1 1 1
   3239  39  -6   0 1 1 1
   3240  40  -6   0 1 1 1
   3241  41  -6   0 1 1 1
   3242  42  -6   0 1 1 1
   3243  43  -6   0 1 1 1
   3244  44  -6   0 1 1 1
   3245  45  -6   0 1 1 1
   3246  46  -6   0 1 1 1
   3247  47  -6   0 1 1 1
   3248  48  -6   0 1 1 1
   3249  49  -6   0 1 1 1
   3250  50  -6   0 1 1 1
   3251   1  -5   0 1 1 1
   3252   2  -5   0 1 1 1
   3253   3  -5   0 1 1 1
   3254   4  -5   0 1 1 1
   3255   5  -5   0 1 1 1
   3256   6  -5   0 1 1 1
   3257   7  -5   0 1 1 1
   3258   8  -5   0 1 1 1
   3259   9  -5   0 1 1 1
   3260  10  -5   0 1 1 1
   3261  11  -5   0 1 1 1
   3262  12  -5   0 1 1 1
   3263  13  -5   0 1 1 1
   3264  14  -5   0 1 1 1
   3265  15  -5   0 1 1 1
   3266  16  -5   0 1 1 1
   3267  17  -5   0 1 1 1
   3268  18  -5   0 1 1 1
   3269  19  -5   0 1 1 1
   3270  20  -5   0 1 1 1
   3271  21  -5   0 1 1 1
   3272  22  -5   0 1 1 1
   3273  23  -5   0 1 1 1
   3274  24  -5   0 1 1 1
   3275  25  -5   0 1 1 1
   3276  26  -5   0 1 1 1
   3277  27  -5   0 1 1 1
   3278  28  -5   0 1 1 1
   3279  29  -5   0 1 1 1
   3280  30  -5   0 1 1 1
   3281  31  -5   0 1 1 1
   3282  32  -5   0 1 1 1
   3283  33  -5   0 1 1 1
   3284  34  -5   0 1 1 1
   3285  35  -5   0 1 1 1
   3286  36  -5   0 1 1 1
   3287  37  -5   0 1 1 1
   3288  38  -5   0 1 1 1
   3289  39  -5   0 1 1 1
   3290  40  -5   0 1 1 1
   3291  41  -5   0 1 1 1
   3292  42  -5   0 1 1 1
   3293  43  -5   0 1 1 1
   3294  44  -5   0 1 1 1
   3295  45  -5   0 1 1 1
   3296  46  -5   0 1 1 1
   3297  47  -5   0 1 1 1
   3298  48  -5   0 1 1 1
   3299  49  -5   0 1 1 1
   3300  50  -5   0 1 1 1
   3301   1  -4   0 1 1 1
   3302   2  -4   0 1 1 1
   3303   3  -4   0 1 1 1
   3304   4  -4   0 1 1 1
   3305   5  -4   0 1 1 1
   3306   6  -4   0 1 1 1
   3307   7  -4   0 1 1 1
   3308   8  -4   0 1 1 1
   3309   9  -4   0 1 1 1
   3310  10  -4   0 1 1 1
   3311  11  -4   0 1 1 1
   3312  12  -4   0 1 1 1
   3313  13  -4   0 1 1 1
   3314  14  -4   0 1 1 1
   3315  15  -4   0 1 1 1
   3316  16  -4   0 1 1 1
   3317  17  -4   0 1 1 1
   3318  18  -4   0 1 1 1
   3319  19  -4   0 1 1 1
   3320  20  -4   0 1 1 1
   3321  21  -4   0 1 1 1
   3322  22  -4   0 1 1 1
   3323  23  -4   0 1 1 1
   3324  24  -4   0 1 1 1
   3325  25  -4   0 1 1 1
   3326  26  -4   0 1 1 1
   3327  27  -4   0 1 1 1
   3328  28  -4   0 1 1 1
   3329  29  -4   0 1 1 1
   3330  30  -4   0 1 1 1
   3331  31  -4   0 1 1 1
   3332  32  -4   0 1 1 1
   3333  33  -4   0 1 1 1
   3334  34  -4   0 1 1 1
   3335  35  -4   0 1 1 1
   3336  36  -4   0 1 1 1
   3337  37  -4   0 1 1 1
