>TARGSPHER  spherical target with explicit spacing
22575 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   556  27  37  34 1 1 1
   557  27  37  35 1 1 1
   558  27  37  36 1 1 1
   559  27  37  37 1 1 1
   560  27  37  38 1 1 1
   561  27  37  39 1 1 1
   562  27  37  40 1 1 1
   563  27  37  41 1 1 1
   564  27  37  42 1 1 1
   565  27  37  43 1 1 1
   566  27  37  44 1 1 1
   567  27  37  45 1 1 1
   568  27  37  46 1 1 1
   569  27  37  47 1 1 1
   570  27  37  48 1 1 1
   571  27  37  49 1 1 1
   572  27  37  50 1 1 1
   573  27  38  31 1 1 1
   574  27  38  32 1 1 1
   575  27  38  33 1 1 1
   576  27  38  34 1 1 1
   577  27  38  35 1 1 1
   578  27  38  36 1 1 1
   579  27  38  37 1 1 1
   580  27  38  38 1 1 1
   581  27  38  39 1 1 1
   582  27  38  40 1 1 1
   583  27  38  41 1 1 1
   584  27  38  42 1 1 1
   585  27  38  43 1 1 1
   586  27  38  44 1 1 1
   587  27  38  45 1 1 1
   588  27  38  46 1 1 1
   589  27  38  47 1 1 1
   590  27  38  48 1 1 1
   591  27  38  49 1 1 1
   592  27  38  50 1 1 1
   593  27  38  51 1 1 1
   594  27  39  31 1 1 1
   595  27  39  32 1 1 1
   596  27  39  33 1 1 1
   597  27  39  34 1 1 1
   598  27  39  35 1 1 1
   599  27  39  36 1 1 1
   600  27  39  37 1 1 1
   601  27  39  38 1 1 1
   602  27  39  39 1 1 1
   603  27  39  40 1 1 1
   604  27  39  41 1 1 1
   605  27  39  42 1 1 1
   606  27  39  43 1 1 1
   607  27  39  44 1 1 1
   608  27  39  45 1 1 1
   609  27  39  46 1 1 1
   610  27  39  47 1 1 1
   611  27  39  48 1 1 1
   612  27  39  49 1 1 1
   613  27  39  50 1 1 1
   614  27  39  51 1 1 1
   615  27  40  31 1 1 1
   616  27  40  32 1 1 1
   617  27  40  33 1 1 1
   618  27  40  34 1 1 1
   619  27  40  35 1 1 1
   620  27  40  36 1 1 1
   621  27  40  37 1 1 1
   622  27  40  38 1 1 1
   623  27  40  39 1 1 1
   624  27  40  40 1 1 1
   625  27  40  41 1 1 1
   626  27  40  42 1 1 1
   627  27  40  43 1 1 1
   628  27  40  44 1 1 1
   629  27  40  45 1 1 1
   630  27  40  46 1 1 1
   631  27  40  47 1 1 1
   632  27  40  48 1 1 1
   633  27  40  49 1 1 1
   634  27  40  50 1 1 1
   635  27  40  51 1 1 1
   636  27  41  31 1 1 1
   637  27  41  32 1 1 1
   638  27  41  33 1 1 1
   639  27  41  34 1 1 1
   640  27  41  35 1 1 1
   641  27  41  36 1 1 1
   642  27  41  37 1 1 1
   643  27  41  38 1 1 1
   644  27  41  39 1 1 1
   645  27  41  40 1 1 1
   646  27  41  41 1 1 1
   647  27  41  42 1 1 1
   648  27  41  43 1 1 1
   649  27  41  44 1 1 1
   650  27  41  45 1 1 1
   651  27  41  46 1 1 1
   652  27  41  47 1 1 1
   653  27  41  48 1 1 1
   654  27  41  49 1 1 1
   655  27  41  50 1 1 1
   656  27  41  51 1 1 1
   657  27  42  31 1 1 1
   658  27  42  32 1 1 1
   659  27  42  33 1 1 1
   660  27  42  34 1 1 1
   661  27  42  35 1 1 1
   662  27  42  36 1 1 1
   663  27  42  37 1 1 1
   664  27  42  38 1 1 1
   665  27  42  39 1 1 1
   666  27  42  40 1 1 1
   667  27  42  41 1 1 1
   668  27  42  42 1 1 1
   669  27  42  43 1 1 1
   670  27  42  44 1 1 1
   671  27  42  45 1 1 1
   672  27  42  46 1 1 1
   673  27  42  47 1 1 1
