>TARSPH  spherical target
2097152 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
-64.5 -64.5 -64.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
1137964  44  59  70 3 3 3
1154348  44  59  71 3 3 3
1170732  44  59  72 3 3 3
1187116  44  59  73 3 3 3
1203500  44  59  74 3 3 3
1219884  44  59  75 3 3 3
859564  44  60  53 3 3 3
875948  44  60  54 3 3 3
892332  44  60  55 3 3 3
908716  44  60  56 3 3 3
925100  44  60  57 3 3 3
941484  44  60  58 3 3 3
957868  44  60  59 3 3 3
974252  44  60  60 3 3 3
990636  44  60  61 3 3 3
1007020  44  60  62 3 3 3
1023404  44  60  63 3 3 3
1039788  44  60  64 3 3 3
1056172  44  60  65 3 3 3
1072556  44  60  66 3 3 3
1088940  44  60  67 3 3 3
1105324  44  60  68 3 3 3
1121708  44  60  69 3 3 3
1138092  44  60  70 3 3 3
1154476  44  60  71 3 3 3
1170860  44  60  72 3 3 3
1187244  44  60  73 3 3 3
1203628  44  60  74 3 3 3
1220012  44  60  75 3 3 3
1236396  44  60  76 3 3 3
859692  44  61  53 3 3 3
876076  44  61  54 3 3 3
892460  44  61  55 3 3 3
908844  44  61  56 3 3 3
925228  44  61  57 3 3 3
941612  44  61  58 3 3 3
957996  44  61  59 3 3 3
974380  44  61  60 3 3 3
990764  44  61  61 3 3 3
1007148  44  61  62 3 3 3
1023532  44  61  63 3 3 3
1039916  44  61  64 3 3 3
1056300  44  61  65 3 3 3
1072684  44  61  66 3 3 3
1089068  44  61  67 3 3 3
1105452  44  61  68 3 3 3
1121836  44  61  69 3 3 3
1138220  44  61  70 3 3 3
1154604  44  61  71 3 3 3
1170988  44  61  72 3 3 3
1187372  44  61  73 3 3 3
1203756  44  61  74 3 3 3
1220140  44  61  75 3 3 3
1236524  44  61  76 3 3 3
859820  44  62  53 3 3 3
876204  44  62  54 3 3 3
892588  44  62  55 3 3 3
908972  44  62  56 3 3 3
925356  44  62  57 3 3 3
941740  44  62  58 3 3 3
958124  44  62  59 3 3 3
974508  44  62  60 3 3 3
990892  44  62  61 3 3 3
